id_u,name,intro,platform,following_count,follower_count,posts
twitter/1112371070206566405,augustwindow,Just too special I am Do not send private messages,twitter,1295,1278,26812
twitter/1098615836,Brooke Singman,Fox News Digital Political Correspondent & Reporter  https://t.co/37H8xR7dgT,twitter,3822,48205,10911
twitter/2424016218,Matt Locke 🎙️🇺🇸🇺🇸,Host | Voice of the Working Man Podcast  Saying what you're thinking.,twitter,40591,41453,63389
twitter/1285535144355471361,幸福小哥（澳喜特战旅）,"Believe self, hard to try, be myself.",twitter,2171,3567,53290
twitter/49961286,J,Loving my life @7500ft #Democrat#Blue through and through.#RESIST #Nature# healing #Sober#YNWA,twitter,32525,40608,188994
twitter/872124787,Evan Scrimshaw,"Political Writer | Freelance Sports Writer | Host @Scrimshaw_Show | Sports Enthusiast | Author, Salvation In The Storm | Professional Asshole",twitter,1896,12652,52850
twitter/24876821,Sony Thăng,ʙᴏʀɴ ɪɴ ᴠɪᴇᴛɴᴀᴍ ɢʀᴇᴡ ᴜᴘ ɪɴ ᴇᴜʀᴏᴘᴇ ʟɪᴠᴇ ɪɴ ᴀꜱɪᴀ,twitter,522,77574,13963
twitter/1329929060105928705,TrustDansCharts,"I curse, I collect art, I trade Volatility. I play the game of where is Waldo. Except Waldo happens to be charts that can lead to full blown economic collapse.",twitter,723,2485,23556
twitter/824096965273063425,Slade,Put God first ✝️ Pro Trump 👍 Pro Israel 🇮🇱 Wants to see America Great Again 🇺🇸Loves animals 🐶 🐱,twitter,5048,5347,177002
twitter/2499515437,虚拟AI男友（瑟瑟版）,壹款無限制AI聊天軟件。 容易上頭！壹分鐘就聊濕了！分場合聊哦！只有玩過才能懂！ 海量人設可選（霸總、奶狗、SM、反差，應有盡有）。 新人免費體驗10w字哦！快來試試 安卓和IOS的下載地址：https://t.co/rAallhIHZ8,twitter,1596,1423,6614
twitter/1485672890771070981,La Catrina Norteña,"Apoyo total a la Mujer más PODEROSA del Mundo, Claudia Sheinbaum y al Segundo Piso de la Transformación.  Mi cuenta alterna es @NortenaCatrina",twitter,186134,338946,529377
twitter/1108527208719511552,yuanfei,Your life is in your hands. Every single circumstance in your life can change.,twitter,1372,400,255
twitter/1141738094485315584,Rainier,"Cogito, ergo sum",twitter,987,135822,10673
twitter/133929829,Liam Stack,"Reporter for @nytimes. New Yorker. Formerly in Cairo, Berlin, Tel Aviv and elsewhere. Khawaga-at-large. 2019 Burns Fellow. liam.stack@nytimes.com.",twitter,10081,49354,169135
twitter/808809868547264512,Hedy Salazar,Difference between a democracy & dictatorship: in a democracy you vote first; in a dictatorship you don't have to waste time voting. Resist! #RidenwithBiden,twitter,15914,18293,228810
twitter/795627308690374656,Lizzy Burden,"Anchor and UK correspondent @BloombergTV, also covering the ECB. Bloomberg UK Politics Podcast: https://t.co/e0ng3j5gPs. Own opinions.",twitter,5283,13526,3763
twitter/1826139115257212930,梦里嘟友(互FO),爱旅游，爱溜达，爱自由。,twitter,2832,2855,190
twitter/16490790,JoeMyGod,Soros-paid deep state operative and ballot mule. Gay as in happy. Queer as in fuck you. Atheist. 'Radical fringe activist' - Richard Grenell. #Trump4Prison.,twitter,1488,72385,270951
twitter/217817481,Steph Trump Girl 💎,"Cherish what you have today, tomorrow isn't promised!Born in the Rockies.#Trump2024🇺🇸👊Married!❤️💯❤️ No 💰trading! NO Dating! No DM= InstantBlk",twitter,9403,10525,112878
twitter/1442805688665710598,中华人民共和国商务部MOFCOM,Welcome to the official account of the Ministry of Commerce of the People's Republic of China.,twitter,12,18853,1549
twitter/1050939235782541314,Rep. Matt Heilman,Catholic🇻🇦✝️ North Dakota State Rep.🏛️2024 Trump delegate.🐘 Co-Host on Open Range.🎙️ Buchananite. 🇺🇸 Views are my own. Sic Parvis Magna.,twitter,1674,2631,4609
twitter/1754619721956392960,路易崇祯,崇祯生性多疑，当政十七年换五十任首辅，撤十四个兵部尚书弄死七个，还撤了十七个刑部尚书。路易十六坐拥世界第二大经济体，国库依然空虚，重启175年未曾使用的三级大会欲加税，遭既得利益集团倒戈，国王阴奉阳违搞立宪，耍赖出逃，最终上了断头台，还搭上媳妇的命。,twitter,539,9466,5182
twitter/16491569,James Pethokoukis ⏩️⤴️,"@AEI. @CNBC. My book: 🚀THE CONSERVATIVE FUTURIST (2023) 🚀 https://t.co/W3jbFEnXh2 Substack: Faster, Please! https://t.co/TJ7xRaAZkt",twitter,7736,58302,127934
twitter/1613201723073662977,小鱼儿 🐟,Tell myself everyday :l'm  really good. Come on!,twitter,5498,2907,3008
twitter/150709446,Sara Elizabeth Dill,Vice-Chair Intl Bar War Crimes Committee. International criminal law & human rights. Certified global sanctions & financial crime specialist.@TEDx speaker,twitter,2792,9274,36488
twitter/1720856640805621760,BoujeeBombshell,"Freedom loving enemy of authoritarians. Constitutionalist. Living in Christ conscientious. Unity, love and light. Together we cannot be defeated. Do not comply.",twitter,7384,7479,18424
twitter/1586987893955756032,心动庐陵（互Fo、FB）💯💯,（互粉💯💯，互fo💯💯，100% Follow back💯💯，相互フォロー，漏关私信）置顶第一条互fo点赞！（如果漏fo！一定要在置顶推文评论区告诉我！互fo 爱你们）,twitter,8323,13641,860
twitter/1694533954211307521,God First,"Many are called. Few are Chosen.  Mat 7:13 Enter ye in at the strait gate: for wide is the gate, and broad is the way, that leads to Destruction.",twitter,1602,759,19840
twitter/3044779523,Caitlin Ostroff,"Following money for @WSJ using words, numbers and code. Co-founder: @jourmentors. Tips: https://t.co/SqCJ3JA0Wg. ∑: @TheAlligator, @MiamiHerald",twitter,2933,8857,3789
twitter/1707763125280219136,Aes🇺🇸,This is one hell of a stupid timeline.. #Left(No DMs),twitter,14879,108722,65567
twitter/2373691187,Nana Sajaia,"Andro’s mom, Assignment Editor at @Newsmax. Formerly Associate Producer  @FoxNews, International Broadcaster @VOAnews. Opinions my own. From Georgia 🇬🇪",twitter,4648,5479,8930
twitter/1812472026696962048,TruthPrevails™️,Question everything❗️Do you’re own research! God Bless America! #MAGA 🇱🇷#NODMS🚫 #KeyboardWarrior #EnergyReader🔮#Artist🎨#PureBlood,twitter,3138,2037,16602
twitter/1240299390771716096,Frank 1,Hard working and smart man,twitter,2765,3693,5651
twitter/1069024241591365632,Xu Zeyu,"Journalist with Xinhua News Agency. China politics, economy, foreign affairs. Views my own. Reach me at xuzeyuphilip@gmail.com",twitter,2013,66225,1340
twitter/58436094,Marina Purkiss,I’m not always having a go at wrong’uns…sometimes I’m sleeping | Political Commentator & Podcaster | @thetrawlpodcast | @jeremyvineon5 | @lbc |,twitter,3262,483448,27324
twitter/797489509483106304,D'Anne🌊💙🍑 🦋,"a little blue Dot in a red state, proud GA. peach. momma of 3 and NaNee of 2 little sweet peas. It's all for them.",twitter,1516,559,38462
twitter/1229542500538470405,michael sharperson,ex Muslim hate Democratic/Liberal media complex for the fraudsters that they are. will always stand against terrorists and love 👉🏼 🦁 🇮🇱 #freeiran,twitter,6530,1605,13570
twitter/1113516753307426816,Mask Network (mask.io),"The Portal to the New, Open Internet. #Web3 realMaskNetwork.eth",twitter,691,236683,3473
twitter/755859233778733056,wangzhifeng,山川异域，风月从来不同天。   Never Stop Exploring   恐惧这个东西说的轻巧，可真能克服，你也就不再属于那一级了。  后面的坑是什么呢？谁承付代价？！,twitter,5839,1757,13806
twitter/2902175048,Gordon Pattie 🇨🇦🇬🇱🇺🇦,"Retired Network Analyst, UVic Alumni '78 Biology, opinionated curmudgeon, fair-weather sailor, proud dad.(view from South Pender Island, paradise) PPC=Block.",twitter,1603,1305,50906
twitter/1267262713404653569,wounderer,不讨论政治了 讨论生活,twitter,1245,2097,18073
twitter/841518800705015808,👩‍🍳👩‍🍳Mary Carpenter #Resist🏳️‍🌈🌻🇺🇦💛💙,In Diversity We Trust ❤️🧡💛💚💙Basset hound Mom. Former Chef.    ##VBStrong💪🌊#VoteBlue #LegalizeWeed #ClimateEmergency  #BlueTsunami💙🌊💚 #ImSpeaking 💛💙🌻,twitter,5233,4592,282324
twitter/1656867160600489984,mayflower,"A freethinking dove. Committed to saving those who have fallen into a swamp and lost their thoughts and human rights, and lead them towards a republic",twitter,410,94,892
twitter/237403203,Allen West,"Chair @DallasGOP, Exec Dir. @The_ACRU, fmr @TexasGOP Chair, fmr FL Rep, retired Army LTC, author. Steadfast & Loyal #podcast https://t.co/ULPDX08reK",twitter,1155,809455,20623
twitter/1436132798553735174,🇨🇳凡人不烦✨🍃,生活晴朗 万物可爱 一起奇怪💚   感受那些关于生命和🇨🇳的一切美好❤️  要风轻🍃云淡☁️要有情怀🧡 Trust in love and peace.💙  And live your life like you mean it.💛,twitter,436,12003,13116
twitter/41661280,Radek Sikorski,"Deputy Prime Minister, Minister of Foreign Affairs",twitter,190,97729,4904
twitter/50050020,☘️芋圓 🇭🇰,"keep calm and carry on❤️ #💙自由·兄弟爬山，各自努力。 超越恐懼，怯就輸一世。Contributing in our own ways, we traverse towards the same summit as one. 🇭🇰是我們的香港。香港人一定會贏。",twitter,840,1471,1373
twitter/141664648,John Cena,"A forum of thoughts and perspectives designed to ignite conversations and actions leading to growth, and occasional self promotion. #NeverGiveUp #RiseAboveHate",twitter,1044805,14486840,8084
twitter/16495920,Cédric Sam,👨‍💻 @BBGVisualData,twitter,4391,2956,9546
twitter/1795963492257705984,CyberneticDialectic,Follow @ACPMain @InfraHaz @MidwesternMarx🇺🇸🇨🇳🇷🇺 • AI governance - chip war - agents - blockchain - robotics •,twitter,1726,728,8871
twitter/133937221,Pigson,我若放棄，誰衛我城 #手足互科 #我勢弱言輕決不虛作無聲 #兄弟爬山各自努力 #不篤灰不割席不指責但好言相勸 #天滅中共全黨死清光 #光復香港時代革命 #願榮光歸香港 #FightForFreedom #StandWithHongKong #口德村村民,twitter,6151,7045,24055
twitter/838580538,mrsk,しがないおっさんでございます。,twitter,254,159,53624
twitter/713872670778073088,What’s Going On,"",twitter,1948,1247,76502
twitter/18284707,Stony Wang,Fo我是一件不那么有意义的事情，因为我只关注我愿意关注的信息，发布我想发布的内容，并不会去考虑受众的喜好。移动平台开发人员|政治不正确党|擅长吐槽|要创造卓越的产品,twitter,2127,5162,26261
twitter/1081850713,Archangel Michael,"",twitter,9371,20019,46514
twitter/284933167,Jared T Nelson,"Data/Compliance lawyer in Mainland China. CEO of Pathway Compliance, an ALSP based in Shanghai. Views my own and not legal advice.  @jaredtnelson.bsky.social",twitter,3003,29112,3845
twitter/1520142629933137924,Stacy Ann,"America Baby! 🇺🇲🔥🇺🇲 1A 🗣, 2A 🔫. Non-woke, Trump Always! 🔥 Save the USA from Socialist rejects. NO DMs! Midwest to Florida proud! 🐊❤️🐊",twitter,13124,15465,21406
twitter/133938408,Brian Krassenstein,"AI, Technology, Crypto, Web3, Political commentary - @KrassenCast - Follow My Brother: @EdKrassen.",twitter,460279,930316,118923
twitter/1579897435274502144,Cherie Bama 🇺🇸💙🇺🇦🙏🇨🇦💙,Bama girl praying for Democracy! also curses!,twitter,2257,1658,142181
twitter/3145448946,Unagi,CA born and raised. Adopted StL via OKC. It’s okay if we don’t agree about everything. Faith is the solution. Feeling optimistic about 🇺🇸#DeSantis 2028,twitter,1966,1657,43246
twitter/1252519659082969088,女媧3.0,女媧3.0是女媧的第三個推特號。,twitter,704,3323,24629
twitter/3598434375,Никитоша,Сеешь зло - жди кровавой жатвы!,twitter,8695,11139,306046
twitter/836028930331185152,Efrain,"🇺🇸🇲🇽💈husband, veteran CONSERVATIVE  🚫DMs",twitter,4415,4183,49810
twitter/1656128821287071744,QrypticKing,{AᵀWᴴAᴱKᴳEᴿNᴱIᴬNᵀG}  #Traitors   #Justice  #WWG1WGA   #PSALMS91,twitter,3539,4121,19062
twitter/326879802,108Anna,"“Those who can make you believe absurdities, can make you commit atrocities.” ― Voltaire",twitter,2094,8459,86652
twitter/1098631932,行天下,Take down the EVIL CCP.,twitter,1553,1253,18172
twitter/360434740,ria 🇨🇦 🇺🇦,"settler treaty 6/ disabled/ I value decolonization, social justice, human rights, science. yogi. foodie. proud mom. queens alumni. 📕📒📘 She/Her 🇨🇦🇺🇦",twitter,5019,1336,34010
twitter/1804754863848591360,天津生态城 Gr.Zun,单身狗，找朋友！,twitter,1003,270,4012
twitter/1168423995487617025,徐育正,"",twitter,5526,2180,124374
twitter/1653256523097751552,Laura Miller,"The Lord asked me to share this book with the whole world!/Conversations w Father GOD, JESUS/Holy Spirit/Scriptures/Words of GOD/Truth Seeker/Love Animals/NO DM",twitter,72537,72525,153560
twitter/1479823310330294273,CHILD's eyes,Eliminate the CCP for yourself and your descendants!,twitter,1858,3725,6359
twitter/1597608155080531969,ForTruth,"Independent thinker, freedom lover, power in unity, resister of all things NWO, I do not consent #IWillNotComply. no DMs please",twitter,1619,902,21835
twitter/1557376757342564352,CXO.Adam🥚,Meta hunter. Crypto/AI/Culture. NO FINANCIAL ADVICE. https://t.co/hFGd3zJHiL,twitter,3542,24138,11111
twitter/896234692374122496,SmallAeroplane,So much to learn,twitter,5395,1619,19844
twitter/24889586,"The.Ink, from Anand Giridharadas","✍️ https://t.co/3U5gLjvY9g.📚 @PersuadersBook, @WinnersTakeAll, THE TRUE AMERICAN, INDIA CALLING. 📺 MSNBC. @PriyaParker's man. Father.",twitter,11309,623206,784
twitter/1586248047700324352,LAWYERGONEROGUE,Vegas,twitter,930,3943,44544
twitter/50055437,J,"When not discussing Politics, I enjoy watching Movies, Sports (Dodgers & Chiefs) #ChiefsKingdom Feel free to add me on BlueSky https://t.co/FFDxYmnaoV",twitter,31218,83870,80511
twitter/1118599923904028672,THudson,To the Conservatives : Anger isn't Action Division isn't Strength,twitter,372,886,46799
twitter/1531288665850368008,山下涌泉,美国🇺🇸必须再次伟大,twitter,1420,1655,41846
twitter/75222975,Guenther Schneider,"Tweet every crisis like a crisis | Born early January, early Anthropocene | Co-founder https://t.co/NBgZGQc1Cf against gravel mining.",twitter,838,305,3400
twitter/3162230856,ziyanziyu001,"",twitter,97,626,3255
twitter/41669202,Lisa 🌲 Chau || Clover Canal 🍀💦,"Google Women Techmakers #WTM Ambassador & Business Author // Dartmouth '06 🌲 Worked @Dartmouth, @GeiselMed & @TuckSchool of Business.  https://t.co/20OqM9obQX",twitter,2302,3059,101324
twitter/343659186,🇫🇷 Stéphane de Troie ,"Un jour, nous nous souviendrons et nous raconterons à nos enfants, avec nostalgie, ce qu’était la liberté ... Bloqué par les éborgneurs de la République !",twitter,5788,18353,101667
twitter/4202419066,上海市精神卫生中心杨医生,"主治周期性妄想症、迫害妄想症、sinophobia，xenophobia，communismophobia,肛肠内壁乳腺增生等疑难杂症",twitter,675,199,1618
twitter/723127983322456064,李也青,道德，正义，良知 我一辈子所追求和坚守的高贵品格，已经被世间的黑暗击的粉碎，直面人性的丑陋，政治的肮脏。我需要逃避这些丑陋的脏东西，不知是否还能独善其身,twitter,445,1579,4223
twitter/1462591647380914179,Beachgirl 😎💙🌊🍀🦋,"Jersey girl. Lifelong Dem. Blue wave 2024 🌊. Wife, proud mom of 4, couple grands. Classic rock.",twitter,6560,2497,3022
twitter/886987824989384704,Francesca Pallopides,fictional character experimenting with words in public,twitter,4810,1162,17283
twitter/24896038,MediciSenzaFrontiere,"Forniamo assistenza medica dove c'è più bisogno senza distinzioni dovute all’appartenenza etnica,religiosa o al credo politico. INDIPENDENTI.NEUTRALI.IMPARZIALI",twitter,1063,316358,11026
twitter/897556283024261120,Ana Yurt Uyghuria,Human rights defender 💃🚶‍♀️. Anti-Communism🎓 Anti-China. Women’s rights 👩 Retweet based on tweets not on account owner. 💕 🇺🇸 💕,twitter,2580,1032,20490
twitter/16507856,Michael Standaert,"Correspondent with North Dakota News Cooperative. @NDNewsCoop As of April 2022, back in the US after 16 years in China. Reach out at standaert@protonmail.com",twitter,7960,7228,38821
twitter/1594179742927708160,常识派 PE in ME & ChemE,信仰與道德 常識與良知 勇氣與智慧,twitter,680,583,7277
twitter/1578512836103266304,Seasons,Love the world.,twitter,7487,1066,18660
twitter/1598107409909694465,Felips Mondoza,"",twitter,266,397,6564
twitter/1594336866710470658,Valerie Mecklenburg🇺🇸❤🇺🇸,"❤God, Family, Freedom, Country. we are a CONSTITUTIONAL REPUBLIC!Stand up, Stand True, even if you Stand Alone. WWG1WGA 🚫dm🚫porn🚫sales🚫LIBIOTS IFBAP❤🇺🇸🦅❤",twitter,14763,13886,28958
twitter/1676974415840698368,TheCrumblingEmpire,Citizen of a crumbling empire. Acceleration is the only real option.,twitter,2362,3030,26179
twitter/2533091000,Mark Sabah,"Director @thecfhk, campaigning for #JimmyLai, #HongKong. Former Hermitage / #Magnitsky / #Russia. Advisor to @wlcongress. All opinions my own. RT≠Endorsement 🎗",twitter,4752,2910,28269
twitter/1514573322452758532,BiffBifford™ 🇺🇸,"I am an independent journalist, husband, father, and movie critic, with a passion for educating the ignorant left.  I love my country.",twitter,28734,52986,56575
twitter/1452046678383632385,Constitutionalist 💯 🇺🇲,"God is #1, 3D2A more pewpews🫡vets🇺🇸#AmericaFirst🇺🇸Follow @United24VoteRed🇺🇸https://t.co/tp945qxzYv🇺🇸#MAGA🇺🇸1A 2A🇺🇸",twitter,123748,185015,54006
twitter/843970466138087424,Dr. Kim Anette Kuhn,BS MBA MA ThD/Pro Choice Democrat/Women's Rights Supporter/(she/her) Email: drkimanette@gmail.com,twitter,145,101,2566
twitter/1177994054161850370,Trevor Long,"You have a soul, God Proofs are everywhere, I like it flat... Your ancient ancestor isn't a sponge 🧽",twitter,7951,7715,40872
twitter/1670192337933438977,Smile,"",twitter,6171,5413,5342
twitter/1068626831941746688,Dee,"@ Love China, against sinophobia & hypocrisy. Tweets are REACTIONS to anti-China warmongers. @ Happily married! @ 🇨🇳",twitter,2600,3914,14197
twitter/133950152,EL,"",twitter,788,177,3470
twitter/1503296202829447168,😇a,🥥🌴I mean what I say 💯that doesn't mean I can't be corrected. Activist. Feminist. 🇺🇸✊🏽🗽 🇲🇽🇩🇪💙🌊🦋🏳️‍🌈🎸🌻🍉   Immigration Specialist✨,twitter,10261,10399,25253
twitter/1058197676213231618,Cindy胖迪🥰,#Bitcoin｜币圈从业者 | Youtuber https://t.co/MoUY8tD1H7｜#Alpha #二级交易｜Cooking @AlphaMoonDao｜商务：https://t.co/DgnY4Wv3zk ｜做你自己的调查,twitter,3365,84567,25901
twitter/410774700,JC Guu,"",twitter,140,410,4597
twitter/871276317169172481,沉默就是死亡,因为挺郭我上推特。原有推号被封，这是我第二个推号。我是坚定挺郭坚定支持爆料革命的灭共者。挺郭灭共让我更快乐，传播真相让我更充实。,twitter,4910,8037,39873
twitter/1736452884282097665,日人民报,"",twitter,2877,79221,8778
twitter/1123807296,tbonejones2,"Member of the alphabet mafia. Widow ,Get your boobs checked! Love my pup CABGx2",twitter,1262,384,11058
twitter/1757755358460710912,Angela,"",twitter,288,614,16207
twitter/276557973,Jennie ⚢ Trott 🏳️‍🌈 She/Her,"Okay, guess it's time. Locking down this account, over at the butterfly place. Name's the same, @ is backwards. 🏳️‍🌈💞🏳️‍⚧️ #osrs 💗",twitter,3501,2559,71691
twitter/1367077135,TxRickyC,Maybe this internet thing is not just a fad after all-----opinions are mine not those of my employer or anyone else.,twitter,2677,1849,5631
twitter/1048734354183262208,rts,run time space,twitter,5513,425,66
twitter/1853707736086913025,baby(互fo必回),"",twitter,0,2666,149
twitter/1648551051753316352,程诚,"",twitter,367,261,5449
twitter/1516574515479945219,Larry Wilson,"Social activist, Humanitarian, @UN ex volunteer, America first 🇺🇸, May god bless those who seek justice for humanity 🤍",twitter,511,3400,3273
twitter/1867743992911147008,Adam Smith,Trump supporter since 2016. MAGA MAHA. Trump took a bullet for me. He is my president for life. MAGA community organizers. Dogs and Cats. Traveling.,twitter,18646,16980,3607
twitter/1323198149478023168,喜欢棍娘的小粉红,原本翻墙是为了看伪娘的！一群骗子生生把我逼成了粉红。为什么不叫五毛？因为没人给我五毛！,twitter,662,276,4563
twitter/1611418470280740882,🇺🇸Kelli Kay🇺🇸,America First 🇺🇸,twitter,11793,82787,255756
twitter/326890153,Alex T,"Love my place, love my cats!! We cannot live in fear. We will not live in fear!  Find me on GETTR  @foxtan_z",twitter,336,297,42885
twitter/2424042494,Cindy Beaudette,"Custom Pyrography, Mom of 4 wonderful kids. A proud Grandma and Godmother. I do Pyrography wood burning . Customizable Pyrography. TRUMP all the way.",twitter,11550,11442,60640
twitter/706534759434952705,钱正,历史学者，文青大叔，东野圭吾的铁粉儿，定居德国🇩🇪；关注时政与民生，反洗脑、反乌托邦主义，,twitter,377,1673,12895
twitter/1610349276,Shai Davidai,"Jewish Israeli. Father. Partner. Zionist. Former professor barred from @Columbia for speaking out against anti-Jewish, anti-Israel and anti-American terrorism.",twitter,1318,108131,5952
twitter/24902546,Spencerpress,"Opinions editor, Ottawa Citizen; ex-M.E., Postmedia; ex-E.I.C., Kingston Whig. NNA, NPSIA!  Journalism instructor Carleton. Proud spouse of novelist @ButlerDon.",twitter,3321,3965,21096
twitter/268172310,Achmad,yesterday afternoon men 🕊 ⚠some tweets may contain NSFW and w̟̠͈̫̮̍͑ͥ͟e͙̣͓î͕̋ͥͩͣ͋r̚҉͎̬͎̺̱̫̩d̤̐̍̌̔ content⚠,twitter,820,580,134834
twitter/1047896276141072384,Bahbahbased Sheep✝️,Christian. monergist. Pauline pottymouth. Defender of Evangelicals. Amil optimist. Patriot. Buckeye. Esquire.  Autistically nuanced lawyer. 2 kids,twitter,1144,1830,17043
twitter/243007168,温哥华的小麦克Vancouver Mike,"Vancouver Chinese Media Practitioner,Socialist,Anti Establishment 躬耕加拿大温哥华的90后华文媒体人，心系中华，往返中加两地，汉服汉文化与古代史古建筑爱好者，社会主义者,反建制派，不随便ban 人，但极端人士必ban。",twitter,3871,1592,5522
twitter/1553525397605711872,MAGA🇺🇸Pittsburgh🇺🇸412🇺🇸,#TRUMP2024 #AmericaFIRST NRA.GOA.Back The Blue.Vets before illegals.FJB.A2 5.56/7.62. BLM/Antifa/Hamas supporters = terrorists. “trans” = mental illness. #MAGA,twitter,28296,46506,25768
twitter/41681014,Pauline Wooding 🇵🇸🇱🇧🕊️🌱🐾🌍🥗,"Dismayed by eternal cruelty, injustice, inequality, greed, violence, destruction in the world - & entrenched power structures. Trying for sthg better. Vegan.",twitter,4993,1570,19892
twitter/50069799,Richard Ferrar,"'What's it all mean, Mr. Natural?' 'Don't mean shit, sonny.  Don't mean shit.'  https://t.co/0Jqk1fpwGg",twitter,16362,16180,35419
twitter/1406126382636142597,AwesomeTrump🇺🇸🇨🇦🚚🇨🇦🚜,Know2win,twitter,576,429,22228
twitter/570161352,Helen 🍓🌊 🇨🇦 🇮🇪,"Born and raised a socialist, atheist, feminist. Woke AF Love my doxie girls Jellybean and Skittles. Thoughts are my own. 🏳️‍🌈 No DMs or blocked.",twitter,2404,1455,26588
twitter/1700106630812352512,wanamaker,"",twitter,7482,628,1019
twitter/1663160032693981184,Azu,Dérobe la foudre aux Dieux & le sceptre aux tyrans.||01/投机学习/感悟分享/Crypto/A股/期货/外汇黄金 ||体制.代际.群体〈观物取象，反观其物〉,twitter,989,18046,8210
twitter/1252055912510095360,SocialistCthulhu 🔻,Non-Sectarian Socialist pursuing a United Front  'One had better die fighting against injustice than to die like a dog or a rat in a trap'- Ida B. Wells,twitter,7501,2145,72380
twitter/159119880,PEMora,Biden/Harris 2020 Biden/Harris 💙 2024  Vote out all Republicans. Vote Democrats 💙 Save our Democracy.,twitter,5572,4011,92518
twitter/1292067904696004611,Howard Stern 🇺🇦🇮🇱🇬🇪🇹🇼🇩🇰,Ph.D. (physical chemistry) #NAFOCommandos   Слава Україні!,twitter,7726,7740,114492
twitter/1132200362,cindy 🇺🇸,"Conservative, #constitution #BacktheBlue, #NRA, #Israel, Daughter of a WW2 veteran #Trump2024. #MAGA. Retire OTR Team driver. Please NO DMs",twitter,6220,5176,18308
twitter/58459311,Pamela KarnBOT,✝️🇺🇸 ♿️ Never choose failure! Constitutional Conservative.  Header- @RebelEclectic .🎚 $PamelaKarnbach,twitter,4057,4470,292645
twitter/1492490213708476420,DPL.3 🇺🇸🇺🇸,"Common sense conservative voice. Deplorable Pet Lover. 3rd account, thus DPL3. You know me. Was retweeted by Trump on 1st account. Pronouns are American/Patriot",twitter,51788,58064,186700
twitter/1054585390370156544,cyhong119,"",twitter,39,10,1592
twitter/1140641364373385216,rob berg,enjoy history,twitter,13513,14251,26175
twitter/1483652355434610688,☦️川和·多尔衮☭⃠ロシア帝國限定🖤💛🤍/🤍💙❤️,某不知名腹黑的退步批，反智，低学历，不学无术 ，阴阳怪气的键政萌新，专业反弹美跌的人权，民主，滋油，扑屎假肢等回旋镖。🇺🇦鸟克兰阑子死🐎笑哈哈，支持俄爹正义爆锤鸟克兰阑子✌️🥺🤘，愿荣光属于ロシア帝國/連邦 🥺🥺🥺战友@kaigunhime,twitter,3223,3672,29932
twitter/201066140,Harmeet K. Dhillon,American lawyer -- personal account. My official government account is @AAGDhillon -- please like and follow there also!,twitter,14010,1235039,116738
twitter/1457790443261816834,Janna Deplorable Part 2,#MAGA #1A #2A FB @JohnCena @DineshDSouza @RudyGiuliani @ScottPresler @GeorgePapa19 @GuntherEagleman @cvpayne @lilpump @michaeljohns Lost 200K @JannaWilkinso69,twitter,93309,127991,28526
twitter/1453188846292803585,Mansa of Eden,"A phoenix rising—driven by technology, truth, and the pursuit of a better world. Curious mind, unfiltered takes, and a passion for innovation. https://t.co/9aC3",twitter,794,571,7560
twitter/1687657652636278784,翠々砂☸,潤🇯🇵中專生 🚪888,twitter,1301,1462,11261
twitter/50072011,DailyJobCuts . com - Layoffs / Job / Economy News,"Your Source for Job, Business , Economy News. Support Small US Businesses 🇺🇸",twitter,74266,75553,2296
twitter/1570001277958127616,juan,"",twitter,469,114,3125
twitter/33295708,Dale Dowson,"",twitter,7564,9521,30416
twitter/1470889179987193859,张蔓蔓,爱生活！分享美好！（欢迎互fo） 中华古诗词，到底有多美！ 最美中国字！ （图源自网络，侵删，谢谢！）,twitter,60798,111887,35081
twitter/477892387,大内どん兵衛,移民 経済 人口 労働 インバウンドの問題を中心に呟きます　たまに外交安全保障　入管法改正を機に反安倍に転ずる　憲法改正より移民削減とスパイ防止法が先　経済政策　金融政策　財政政策　人口減少は経済成長のチャンス　人手不足はデメリットよりメリットが多い,twitter,23700,24285,11402
twitter/50073507,Amy Walter,"Publisher & Editor-in-Chief, Cook Political Report with Amy Walter. Cycling enthusiast. Lover of all things summer.",twitter,1941,201742,19353
twitter/2382106993,Molly McKew,Lead writer at https://t.co/vgh4UltxhX | Writer/lecturer on Russian influence & information warfare | limited posts here | get off this platform & join Bluesky 🦋,twitter,2021,132526,47037
twitter/1656175461142249474,Take3freespeechtest,"Free Speech. Truth, beauty and goodness. AvGeek. Kalifornian. Build back Twin Towers. Pop culture. American, Irish, Catholic, Veteran, USNA, Anglophile. Gen X",twitter,7505,1465,2159
twitter/2533102244,Zorawar Daulet Singh,Author • Geopolitics and international relations • https://t.co/QEK2qXfQSg,twitter,3557,17053,4149
twitter/201071278,Yu-Jie Chen,"Asst. Prof., Law Inst., Academia Sinica; Non-Res. Affiliated Scholar @USALINYU. Int'l law, politics & human rights concerning China, Taiwan & China-TW relations",twitter,500,3995,3460
twitter/1221248149517455367,Adam Wren,vibe engineer,twitter,3375,33316,14335
twitter/1104060854872481792,Bonchie,Writer for https://t.co/nk9ehLjlYs.,twitter,745,136389,21586
twitter/1679051968193634305,煮酒听雨（100%互fo）,看山川河流 听风起雨落,twitter,6114,7041,1031
