id_u,name,intro,platform,following_count,follower_count,posts
twitter/1595898631260844032,Johnny I Lawley,"No DM's U follow me, I follow you, You unfollow me, I unfollow you, Sounds fair 2 me very rarely serious in person or online, just here for some shits n giggles",twitter,16252,16255,55637
twitter/1812297393058066432,Christian Ardito,Per Aspera Ad Astra.  The future is bright. #MAGA,twitter,384,317,39
twitter/1543210843889815552,瑰🌹芮,加密数字货币core. pi. bee.,twitter,334,359,1846
twitter/1535835403085053952,李卫当官,简单就是幸福,twitter,1449,568,8584
twitter/1530763315701436418,极简主义,所谓美国民主制度本质是资本集权专制独裁. 推出两个候选人是资本财团用捐款决定的“资主”.因没有巨额竞选资金无法参选.##两个候选人里具体选哪个是一人一票的“民主”.哪个上台都是背后资本的人选.这是欺骗民众给资本操控的选举背书.,twitter,933,1769,41901
twitter/304679484,Mark Hamill,"Believe in yourself! Work hard, never give up & anything's possible! OR: Kick back, relax & aim low: You'll never be disappointed...😜 I IGNORE ALL DMs!",twitter,1940,4762508,35877
twitter/4448652313,龙曦儿,"",twitter,690,3163,12157
twitter/338234427,Roger Strandahl,"Commdir. Uniper/SWE. Malmö. #secularism. Tweets on energy, politics, digital amongst other topics. Humour/irony/sarcasm will occur, and mostly private views.",twitter,2639,3496,51058
twitter/1586018230602289152,Patri0tsareinContr0l,Trump 2.0 DRAIN THE SWAMP!,twitter,708,58330,4752
twitter/1825836384986476544,GuoLe（互fo）,"Hello everyone, I am Guo Le, like to make friends, like to share good things.",twitter,1978,1145,121
twitter/120133109,Kim R. Holmes,Former Assistant Secretary of State and historian.,twitter,2551,3250,10681
twitter/1373995125664227328,Red Floridian,"Fiancé! 💍Mom, grandma, patriot, constitutional conservative, #1A/#2A,  #MAGA/#MAHA",twitter,4879,3408,6445
twitter/19468408,uɐpʇou@ ✸,genuinely flawed satire ه҈̿҈̿҈̿҈̿҈̿҈̿҈̿҈̿҈̿҈̿҈̿҈̿҈̿҈̿҈̿҈̿҈̿҈̿҈̿҈̿҈̿҈̿҈̿҈̿҈̿҈̿҈̿҈̿҈̿҈̿҈̿҈̿҈̿҈̿҈̿҈̿҈̿҈̿҈̿҈̿҈̿҈̿҈̿҈̿҈̿҈̿҈̿҈̿҈̿҈̿҈̿҈̿҈̿҈̿ im U17r4H4rd(0r3 d00d,twitter,3043,21073,43785
twitter/61411520,Barry Naylor ن,Anglican Priest. Socialist. Internationalist. “Ubi caritas Deus ibi est” Retweet / like ≠ agreement. #XDIssenter,twitter,8871,11959,59653
twitter/27857135,Jack Rayher,The Trumps are grifters. #ProudBlue #BlueWave24 🌊🌊🌊  #BLM #Resist #ProChoice #Roevember2024 #ProLGBTQ+ #Atheist #IStandWithUkraine 🇺🇦,twitter,17922,24876,202548
twitter/2242449887,知了,像風一樣自由自在不覊，人到中年知了世間萬事。求知若飢，謙虛若愚🍷,twitter,1263,425,3214
twitter/1852025100641427461,colleen,"THIS IS A BASEBALL ACCOUNT, LOSERS #LADodgers and the rest of them",twitter,811,2384,30916
twitter/2485720951,Robert Manning,StimsonCenter Distinguished Fellow in Global Foresight & China programs.,twitter,2273,3084,56370
twitter/814302472554549248,Dewey?,"Witty, Sarcastic, Musician, Actor, Author, Lyricist, Poet, Stand-uP, Meme Maker, Gourmet, Gemini, Walks on Beaches Thunderstorms Etcetera..🏳️‍🌈🇺🇦 BLM",twitter,8431,7791,17981
twitter/2787711044,Shelly Ci,Investigative journalist at hk01. shellyci@hk01.com,twitter,341,184,25
twitter/1698310229371600896,国胜🌟🌟🌟银河系,"",twitter,2065,319,407
twitter/1839235439741583360,富硒龙泉（互fo互赞）,互粉秒回(回关受限，努力回关中),twitter,1182,1145,417
twitter/78191516,Tintin 叮叮,I love you❤我爱你们 20155-21/6/16 20748-21/12/8 21037-22/3/15 23663-23/2/22 29053-23/8/15 31813-23/12/25,twitter,5084,34319,252620
twitter/1739832571448717312,zwn067400,100％互fo。因每日关注有上限，分批回关（黄赌毒除外）。定期清理不回关者。 Follow = back,twitter,3179,2947,1643
twitter/464067709,Alejandro Alvarez,Photographer and digital storyteller roaming the streets of the nation’s capital. Drawn to politics and world events. Find me on Bsky + Insta at aletakesphotos.,twitter,672,42513,23400
twitter/27860681,World Bank,"The official World Bank account. Our vision is to create a world free of poverty on a #LivablePlanet. Check: @BancoMundial, @Banquemondiale & @AlbankAldawli.",twitter,892,3839624,65695
twitter/1445162270758105091,Joe Reyes,#AmericanApache #JesusChrist #Family #USN #MAGA #Patriot #USA #BackTheBlue #USMilitary #MMA #Surfer #Musician #Freedom #Peace #Harley4lifer #Morgan💘🇮🇱🇺🇸,twitter,26751,65381,37562
twitter/162078839,Maria Romana,Statistical research analyst. Wife. Mother. Dog Lover. Not necessarily in that order.   'There are four lights!',twitter,7509,23210,46396
twitter/44638576,Kim Ghattas,@TheAtlantic contrib writer. @FT contrib editor. Author: BLACK WAVE on Saudi-Iran rivalry. Top 100 NYT books for 2020. Next book out 2026.,twitter,3604,104368,46852
twitter/2586387080,PING,"理论是灰色的，而生命之树长青                                       To see what we see, not what we want to see",twitter,57,594,6562
twitter/1455829154600001536,Tassos ©️,DREAM | IMAGINE | LIVE 📌 Daily Nutritional Tips 📌Crypto Enthusiast📌 Monetizing Advice for Creators  #nutrition #healthyeating #diet #crypto,twitter,2754,17788,95389
twitter/1415876660604329985,xcywbsgl,Prick a lie/反贼狗带,twitter,140,42,502
twitter/713547259820900352,Shood,"..the Party would announce that two and two made five, and you would have to believe it. It was inevitable that they should make that claim sooner or later..",twitter,777,426,4197
twitter/1084826929,Great White North 🍁🇨🇦,💭The only thing necessary for the triumph of evil is for good people to do nothing  💭Silence is Surrender  Vive Le Canada 🚫DM Elbows 🆙💪🏻,twitter,3509,2886,39690
twitter/1771380371218661376,羽毛笔,"",twitter,8,5,615
twitter/1360190757366231042,Mythoughts,"Live life, my thoughts",twitter,34,73,3718
twitter/2334732225,Steve Peers,"Professor of EU Law & Human Rights Law, @rhul_law. No longer post here; see https://t.co/U8pSranb2a instead",twitter,79383,141960,245885
twitter/1554647238000971777,Bai Hualin（互FO互赞）,"Chinese culture, life, tourism, current affairs, etc. 中国文化、生活、旅游、时政、摄影、美食等。 记录生活点滴，留住美好瞬间（互关🈶遗漏请提醒）未关注时请私我 部分视频图片来源网络，侵权私信我火速删~",twitter,6564,6096,17962
twitter/313078033,Brian Fraga 🇺🇸 🇵🇹 🇻🇦,"Investigative reporter covering the Catholic Church for @ncronline. Portuguese-American, US Army veteran, Boston sports fan. News tips: bfraga@ncronline.org.",twitter,5010,6684,22120
twitter/1159333273677393920,KesaKesa 😷,Animal loving alcoholic. Addicted to TV and kinda stuck in the 90s. Quirky when not serious. #followbackhongkong,twitter,471,539,1912
twitter/887102582216204288,@Avi bebert.MAGA NEWS.,"MAGA '' FREE SPEECH''  live free or die. in god we trust.       FREEDOMlover, pro-israel.            ''ULTRA MAGA,           #trump2024 #backtheblue.",twitter,20278,26535,518228
twitter/1680419939356753920,MeghangurlUSA,🔥 Dixie girl! 🔥 sassy bitch 🔥⚡️Pro White ⚡️🔥WLM 🔥#WhiteGirlPride🔥🤍🔥,twitter,32011,72978,3243
twitter/1322239311102775296,Odyssey,"",twitter,427,72,2388
twitter/1253454313671843840,May Flower,"",twitter,4151,2832,160543
twitter/1189357611419762688,一树梨花寄遥思,变革的时代已经到了，如果你还后知后觉，请自己检查智商。期待中共倒台那一天。没事别关注我，不值得。,twitter,177,765,41992
twitter/380185975,Michael Brown,Senior Research Strategist @PepperstoneFX,twitter,631,33630,119086
twitter/1353799372127883264,Go Great Huangshan Mountain,Show the beauty of China Huangshan mountain，Serve the tourists all of the world. Follow me! Take you to enjoy the most beautiful scenery of Mt.,twitter,17781,31661,2753
twitter/1282535046591774723,Salacious B. Crumb,"Texan, U.S. Army veteran working in aerospace. Gen X.  I'm also a part-time sci-fi writer.  MAGA MAHA FJB LFG",twitter,8082,7421,13475
twitter/1337819068355600384,Breaking Battlegrounds,Tune in every week or listen on demand on Apple and Spotify Podcasts | Apple: https://t.co/g3NIX7Of4a Spotify Podcasts: https://t.co/AT4z0lsTPR,twitter,26186,26994,15023
twitter/799617770,Daniel Bleakley,EV and Clean Tech Advocate. Engineer.   Civilisation exists in a biosphere.  @NextSystem_ @MinersInTeslas  https://t.co/XpUENNjE3P,twitter,14748,24221,51326
twitter/1449694944202006531,Sabine,"Freidenker, USA-Allergiker, halb Deutsch,  halb Niederländer.  Alles nur Satire. Ich komme aus  Ironien. Das liegt am sarkastischen See.",twitter,2149,5166,17687
twitter/117247845,Maya,不太认真的消遣。不私聊。,twitter,67,343,3367
twitter/1656474004318715904,dann/Рада(冲刺 9000粉),"互fo必回,24小时100%互关，喜欢美食",twitter,7524,7445,1302
twitter/1660396898597863425,Insanity's Voice,Lean MAGA~ANTI DNC/GOP. I hate ALL Politicians. Americans First. Screw Ukraine & Palestine. Gen X LET'S GOOO! DMs will be auto blocked.,twitter,1952,1252,20409
twitter/2208904670,Nathan Light,"Shocked as Trump destroys US's role and reputation. Every alliance demolished, every promise broken, every ally stunned. Only dictators & tyrants celebrate him.",twitter,4758,1780,19404
twitter/1794817277449105408,TMK,Banned but back. Born in the USA. Son of Cuban exiles. Raised to believe America is the greatest country on Earth.,twitter,22042,38787,25596
twitter/1625165785789263873,🇨🇳Golden Sandy Naiman@3,图片视频全，欢迎来推转。 互fo情谊久，路过点个赞。 大漠孤烟直，长河落日圆。,twitter,9305,12909,66427
twitter/539572122,You were warned 🇺🇸🇺🇸,You probably found my account under some thread with a lot of likes.,twitter,2203,2204,88471
twitter/1632012066696622080,"浪三❤️币圈明灯 (🔴,💊)",【交易所】【项目推广合作】【主页招租】 各交易所代理减免邀请码 币安：579116923 okx：49231452 gate：AVLCBFLF bitget：b54m 火币：s5j9a223 推文不构成任何投资建议 商务合作DM  tg： https://t.co/oTL8hKii3X 微信： 30112611,twitter,3073,34735,5960
twitter/1619878294459150338,Hailong,我是一个运动者,twitter,2547,2016,5492
twitter/95573097,扭腰時報,Journalist / Trader / Philatelist / DXer,twitter,533,4787,35074
twitter/953822116335509504,Larry Conger 🇺🇸,"Christian ✝️, American, Family Man, USMC Veteran, & I’m into riding eMTBs, oh, one more thing, Thank Goodness we got Pres Trump elected! #InGodWeTrust 🇺🇸",twitter,16230,20998,69911
twitter/1519200228569624577,Shan,無可救藥熱愛一切美好的人、事、物 。 堅決反共反獨裁！愛美國愛台灣！也愛那些有正義有良知的反共中國友人。捍衛民主自由，支持獨立精神，尊重所有良善的宗教，推崇普世價值！,twitter,1324,6723,18843
twitter/33883023,Naomi Lim,"Now: @dcexaminer White House reporter. Was: @BBCNorthAmerica, @CNNPolitics, and @newscorpaus. #hoyasaxa Views: mine. Email: nlim@washingtonexaminer.com.",twitter,5701,4255,3796
twitter/1519727197665185793,ChildofGod,"Proud Catholic. God first.  Retired LEO. Analytical thinker and problem solver. Truth Social, GETTR",twitter,5915,5108,212024
twitter/1694658127528939520,Mallow🔻✊🌹,"The old world is dying, and the new world struggles to be born: now is the time of monsters - Antonio Gramsci",twitter,288,210,35736
twitter/3903404712,Donnie Loves Chachi Ⓥ🟧,"“Donald Trump and his allies and supporters are a clear and present danger to American democracy.”- J. Michael Luttig, January 6th Committee Hearings",twitter,4586,2560,59277
twitter/1020049296077418496,艺术家九流,乡下道士/期权策略与宏观观点分享/为经济周期算命也给人算/捕捉币圈神奇生物并制作图鉴~,twitter,725,677,728
twitter/1325745418710478848,Destroyed Uyghur Homes,"Destroyed Uyghur homes & Mosques satellite image and video collection Expose Genocide happening to Uyghurs. open source , google earth. #UyghurGenocide",twitter,701,776,650
twitter/1713655056103280640,Maga Mutt🐾🇺🇸,23 🇺🇸 MAGA 🇺🇸 TikTok @ Patriotic.Mutt,twitter,59755,54782,4812
twitter/19479725,🗑️ Last Beacon of Hope God Bless America 🦅🙏🇺🇸,"God, Family, Country 🇺🇸 #DoNotComply #America1st #Patriot #NRA 🦅 Turns out clinging to our Bibles & guns was the smartest thing we ever did (CA) 🚔",twitter,30415,29591,234986
twitter/1840707601790832640,远上寒山石径斜,"",twitter,406,398,7306
twitter/866231420351430656,净亮,要求“无懈可击”才许说话，其本质是剥夺人们的言论自由！ 信奉：恶有恶报，善有善报，时候一到，必定要报。,twitter,754,324,12460
twitter/1707381479855063041,Jen,"Dachshund lover🐾, political nerd 🤓, I’m your pickle friend 🥒,Amateur sleuth 🕵️‍♀️ Independent 🇺🇸MAHA 👩‍🌾",twitter,8279,14262,42088
twitter/1156202374702047233,小烧璃,个人账号，不约，只是用来看好看的。严禁外传。,twitter,459,256,901
twitter/589906349,經典鳳梨酥💭,去码头整点薯条,twitter,541,1807,793
twitter/845091725366312960,Mel 🕊🥀,"Laughter is the best medicine 🦦 Professional Sicko 🤕 Protective Mama🦉Conspiracy Realist, FckBigPharma, Overly Facetious, Humor of a 12 year old boy.  ✝️🌿",twitter,6242,10612,50809
twitter/1750083854701039616,草莓牛奶冰🍓,喜欢动漫 广交好友（欢迎互fo❤️）部分图源网络 侵权联系速删,twitter,6405,7212,4525
twitter/829894338528342018,🇨🇦活着🇺🇦,反共这杆大旗，现在被打烂了。所以以后我只反独裁专制，反个人崇拜！未来共产党很可能改头换面，以各种形式出现，以后就用这种方式打击他们，让他们无处藏身。这次这么多名人大V被带了风向昏了头，中国还有什么未来？,twitter,1886,7813,46404
twitter/145313145,Parkinson,money-printer holder 本人观点都不可信，仅为笔记。,twitter,538,167,2721
twitter/1751762860584448000,yuchengfeng,"",twitter,81,20,40
twitter/229197216,Rep. David Schweikert,Avid hiker and coffee enthusiast who is proud to represent Arizona's 1st Congressional District in the U.S. House of Representatives.,twitter,837,39061,6898
twitter/1752884372402024448,青青子衿（互fo互赞 有关必回 定期清理 因受限慢慢回关，稍安勿躁，请谅解。漏关请私信！）,无论何时何地，拥有一颗坦然、轻松、明亮的心，是人生最重要的。,twitter,15698,15180,5608
twitter/1815690907532079104,邓丽婷是茉露,作家writer，人权捍卫者，生于90年代，为了躲避中共的追捕而逃亡德国，已出版批判中国的禁书《失魂世界》，支持我哦，购买链接https://t.co/Eu31lh4IXA,twitter,32,11229,4240
twitter/1179173516383383553,黎明前夜,"",twitter,993,452,3235
twitter/279529283,Conservative Defender🇹🇼🇵🇭,Independent Judgment Prone-Christisnality 强者愤怒，抽刀向更强者。 弱者愤怒，抽刀向更弱者。,twitter,1069,186,5005
twitter/942829105862492160,"fashion, sailing, sports, Qingdao,",时代论坛报 帆船之都青岛 互fo back,twitter,0,5685,8754
twitter/1088839275485917184,のうまにあ 願榮光🏴🇯🇵,元漫画家 Illustrator、反中共、日本で香港民主活動支持支援、簡体字恐怖症 #日本戰線 #香港人加油 / Sub-@NoMania004 イラストはハイライトに、たまに、深呼吸の為にドルヲタ投稿します。https://t.co/qptc73EMyG…,twitter,5757,15678,52979
twitter/53036934,YC,🎙️ PODCAST// IT’S ONLY POLITICS// 🎙️APPLE SPOTIFY YOU TUBE - Regional Director - Great British PAC 🇬🇧 Boudiccas Daughters/fighting VAWG,twitter,11211,15517,57726
twitter/1255043956162748417,👊🍌拳蕉维尼🐻🎗️,这个🐟鱼粥太疯狂，🦞大海篼鲜饭小吃摊。,twitter,571,1567,1005
twitter/820027394148941826,80sThen80sNow,Celebrating the 1980s All Day Long,twitter,172887,186098,22639
twitter/1055307732226531328,"Erin C. Sanders, MSN, WHNP-BC (She/Her)",Mama & Wife | #Disabled ♿️ | #WomxnsHealth Nurse Practitioner & Clinical Scientist | Prev MIT/Stanford | Connector | Healing in my Garden | #JusticeAccomplice,twitter,8170,18530,23145
twitter/869201982,魏泉宝,无论一个社会怎么沉沦，总有人选择高贵坚守，那怕以自己的生命作为祭品,twitter,1219,1470,1301
twitter/1682436199011459083,Papageorgio,"Union Pipefitter Christian, happily married! Just an old hillbilly that doesn’t care if you’re offended! America first and fck the rest! All politicians suck!!",twitter,49146,66316,59547
twitter/1033339341937016833,anitamelov,PhD candidate | antifascist | NOT a neoliberal | France simp | anglophone+francophone | European gaulliste | EatTheRich | love maps | 🇪🇺🇺🇦🇬🇧🇨🇦🇬🇱,twitter,5379,11651,30082
twitter/1600862534508085251,Meuni Kasep,"",twitter,1002,437,18812
twitter/1299354609895403527,zjc,学者,twitter,561,204,2479
twitter/19486877,bruce hawker,"Founded HawkerBritton and now Special Counsel to Fitzpatrick and Co. Campaigner, commentator. Former Rudd adviser and Bob Carr CoS. Wrote 'The Rudd Rebellion'.",twitter,4311,13788,4549
twitter/1638700644184862721,Unrestricted Warfare,Unrestricted Warfare Advocator,twitter,2518,137,198
twitter/44653060,Frank Gaffney,"President, Institute for the American Future (https://t.co/VkzzvZMsQp); Host, Securing America on @RealAmVoice",twitter,905,47849,38070
twitter/346643016,Naya,江山风月，本无常主，闲者便是主。,twitter,894,334,8714
twitter/1302541706257035265,天亮了777🌟银河舰队🌟,"",twitter,2709,2914,134419
twitter/321477514,旁观者,BAD,twitter,1250,400,1229
twitter/36266589,Shawn Farash,Captain Deplorable. Host - UNGOVERNED on LFA TV.  Trump's first RT on Truth Social. High Energy.  NY ➡️ TN. The media is not your friend.,twitter,4458,336822,191859
twitter/1750200457014726657,Coalition Baddie(Ukwu Brabus),Witch of East End🦉| KAMSIYOCHUKWU🩷.I came to Play🤸🏾‍♀️ #Omnivert #Anime Pansexual😈#Geriatrics_Neuro_MSK #DementiaUK|PEACE was NEVER an OPTION| #APP_👩🏽‍⚕️,twitter,2489,3598,152502
twitter/1538511620112015361,Miss Lily,AMERICA FIRST  ⚡️  ⚡️   Retired Civil Servant/ Investigator  X is not a dating site. Do NOT waste your time bothering me. 😉,twitter,27998,29124,175931
twitter/839990047764017153,Eileen Marie Sarah,"Followed by Glenn Kirschner, Don Winslow, Ritchie Torres, Rosanna Arquette, Jon Cooper, Rosie, Chip Franklin, Rachel Bitecofer, Nancy Sinatra.",twitter,44312,41261,140557
twitter/489252863,U.S. Ambassador to the Human Rights Council,This account is currently dormant. Please follow @USMissionGeneva for updates on U.S. policy in Geneva.,twitter,3199,14525,6462
twitter/296314959,Sam McAlister,Speaker | @TEDx | 📚Scoops https://t.co/gHeuXuggQr | @Netflix 🍿Scoop | Senior Fellow @LSELaw | EMMY & BAFTA nom | 📧fogartyoffice@curtisbrown.co.uk,twitter,12670,22567,32806
twitter/1334033863023030272,氵水淼,经典二刺猿。vocaloid厨/狂热mikufans，洛天依/喜欢vtuber/监控室老大爷/喜欢当DD/24岁，是爱党爱国的小粉红：哼哼哼嗯嗯啊啊啊啊啊啊,twitter,1026,221,2515
twitter/1191175133961998336,Katherine Leung,"China policy, national security, and foreign affairs. Formerly @hk_watch & parliamentary staffer. Hongkonger, Canadian, and proud Albertan. Views my own",twitter,711,1742,8430
twitter/1238628091099934720,Yao姚医生,中医深度实践者,twitter,442,438,2702
twitter/1498203766830825474,深红的谣言粉碎机🇨🇳🇭🇰🇲🇴🇵🇸🇷🇺🇵🇰🇷🇸（爱国互Fo）,"",twitter,1453,555,1663
twitter/2863229966,Matt W,"Calvin Coolidge was right about everything. #NoMoreListlessVessels John 15: 18 If the world hate you, ye know that it hated me before it hated you.",twitter,5600,8841,248381
twitter/1277556263983943682,Алјоша (迷子)🍞,読み方:Alyosha(アリョーシャ)。スラヴネームの一つです。  東欧・コスプレ鑑賞・アニメウェブトゥーン色々・自動車と服とかメンズメイクとかも好き  🇲🇾🇵🇭は第二の故郷  *鍵垢や初期アイコンの方は基本的に受け付けてません。RTは参考程度。,twitter,409,330,105626
twitter/2292804986,Vivian Bercovici,Founder @StateofTLV. Columnist @nationalpost. Was: Lawyer. 🇨🇦 Ambassador to 🇮🇱. Hired by Harper. Fired by Trudeau.,twitter,2869,27636,57328
twitter/3223940743,Nathan Attrill,China Analyst | @ASPI_org,twitter,6335,12388,925
twitter/1675290078782935041,zed z,"",twitter,422,527,24741
twitter/430534564,Poppy the cat ⛷,We suffer more often in imagination than in reality. —Seneca  “天安门事件”,twitter,1629,665,22636
twitter/2871619528,BP,"Retired Naval Officer...Tweets are mine, and mine alone. I do run them by my dog. Private Pilot.",twitter,5569,4184,43063
twitter/1895008956705316866,Shiqian Visionary（fo）,"📸 Office worker by day, Cultural Storyteller by night ✨ Sharing the hidden gems of #Shiqian – from misty mountains to vibrant ethnic crafts.",twitter,1437,1114,84
twitter/1021655669970296832,Kenneth Noisewater,Tyrell Corp | Building futures | Nexus innovator,twitter,2803,1458,41385
twitter/1467133751176339462,Fc31,l 🇹🇼 I I use translate frb自由 可以叫我唯戶/you can call me fc,twitter,3036,295,12869
twitter/1579291005571899393,Australian Patriot.,Born under the Southern Cross. Starting from Female Irish Rebel Convict.,twitter,8328,18711,62487
twitter/11104872,Patrick W. Watson,"Economics journalist, editor @MauldinEcon. Opinions mine. Also on Bsky (patrickww). Once a soldier.",twitter,29655,60207,65855
twitter/1189693931824398338,Anders,"",twitter,2003,238,1421
twitter/1714598265042472960,Math English For All,#mathenglish4all will help you in learning #Math & #English in an easy way. Join us on #X and #YouTube for regular learning.,twitter,7758,117336,47550
twitter/61437586,Mark Munkittrick,"Providence College, Poli Sci, Kammersaenger, @StaatsoperStuttgart, Peace Corps- Iran, volunteer teaching German to refugees in SW Germany #RESIST. No DMs",twitter,62145,69011,116135
twitter/44661077,Stacie and Dave are Invincible 💙💚,"I’m just Stacie. I think I’m funny- you might not. Follow me anyway. Music, Travel, Dogs, Silicone Penises, Politics, and my best guy. MAGA= Block #EarWorm",twitter,9804,21933,44879
twitter/220822172,Dave Edwards,Dad. Conservative/common sense thinker. Hobby farmer. Playing stocks from pennies to $’s. No stock mentioned is buy/sell advice. #Gold #Silver #GoHabs 🇨🇦 🇺🇸,twitter,6648,6830,27057
twitter/1512083616784064512,无敌兔,"",twitter,685,172,2337
twitter/772934961766608897,Natalie Harp,"",twitter,1110,59091,21832
twitter/1825461488372662272,美美牛（100% 互fo）,你在旅游时，会看到什么呢？是他，是她是它,twitter,2329,2252,291
twitter/1163784395448344577,Secrets on CCPChina💯,"Acc of Lib Dems｜Follower of Christ CCP China Research & Develop, Release & Spread #CoronaVirus RTs & Links ≠ Endorsement 中文匿名爆料desktop2019@protonmail.com",twitter,74,13201,9068
twitter/1229834023138217990,Monica💚🍉,Monica A. The 'A' stands for Ayatollah. I’m not red❤️. I’m not blue 💙. I'm BLACK 🖤 Richie's fiance 🫶🏾 Kodak Black & Jukebox's mom🐶,twitter,23542,39841,73141
twitter/631865146,Nick Tyrone,"Neoliberal Centrist Dad, hoping British politics sobers up eventually. Author of several books. Research Director @TheJobsFndn.",twitter,2911,77122,37329
twitter/1568175127518449665,小叮当当,互fo 爱美食美景的小仙女,twitter,4403,4660,101404
twitter/1349115594805809159,Sean Quinn,"",twitter,5846,376,48422
twitter/1723490029312323584,Saira Afeefa,Arab 👑 🤍  🐳,twitter,1510,906,6514
twitter/1630343069420904448,🎯Nick🎯,Freedom fighter,twitter,14624,53264,23743
twitter/1046559976834158592,🇺🇸 ʟᴇғᴛ ᴄᴏᴀˢᴛ ᴠᴀɢʀᴀɴᴛ 🇺🇸,🎺 ♂️ and Veteran Trump is my PRESIDENT✌🇺🇸 Dependency is not Christian Equal opportunity not EQUITY JUDGE a person by behavior🙏,twitter,26079,63425,345219
twitter/1253799290167672832,Don Lawrence,"Blue Wall builder. Political science writer, editor. Philosopher for We The People. Quotesmith. Wordsmith.  Never-trumper. Dog lover. No DMs.",twitter,18795,18070,53587
twitter/296321911,Daniel Thomas,"Global media editor at the Financial Times; former chief UK business, telcos, property etc.",twitter,925,6814,3420
twitter/2863236090,TheAngryAlaskan,"Steal my memes, please. For legal reasons, they’re just jokes. Don’t hurt people and don’t take their stuff. 3A absolutist. Forklift certified.",twitter,3166,3957,32625
twitter/1672053968,aída chávez,Comms Director and Policy Adviser @justfp. Journalist @thenation @theintercept @MorePerfectUS @thehill. @JJayEcon,twitter,1618,57003,2463
twitter/1062503066929389568,Michelle #PardonAssange#FreeMcBride,Against oppression and tyranny Free Whistle Blowers and political prisoners Any abuse must not be tolerated! I was a Prof. in healthcare & expert witness,twitter,2006,4268,59023
twitter/3071709259,Raquel Dancho,Conservative Member of Parliament for Kildonan—St. Paul | Shadow Minister for Industry 🇨🇦,twitter,1033,70916,3069
twitter/254379605,Robin,"Full stack developer, 阿森纳死忠, 前大厂员工, 目前待业",twitter,367,1762,870
twitter/1092128596938747904,海豹 🚗🚚🚑变形金刚之汽车人🏍️🚜🚙探长,NSCA认证CSCS和CPT。现在依然还在一线工作的运动训练专家及运动康复治疗师,twitter,281,526,8099
twitter/775104300452311041,Ada Lluch,Just a girl with common sense. Born and raised in Spain.🇪🇸,twitter,997,329242,16102
twitter/828251949455728642,Tomorrow or Death,"天行健, 君子当自强不息",twitter,231,525,2969
twitter/854702899879829509,lclc永恆的武漢肺炎,遊戲 遊戲 遊戲 遊戲新聞,twitter,3046,832,33523
twitter/153717550,舛添要一,舛添要一の公式Twitterです。 【HP】https://t.co/CS3POCbeZu 【YouTube】https://t.co/w55oVP3aGI 【blog】https://t.co/YjjSiOJual,twitter,54,176536,26509
twitter/1705009739816484864,习近平,"",twitter,930,1065,6031
twitter/913966913360846848,Simón Ch’i,"上海人🇲🇽🇭🇳🇪🇨Chinese-English-Spanish interpreter, lecturer of Chinese@ Universidad Autónoma de Coahuila, associate prof@ Universidad Tecnológica de la Mixteca",twitter,5029,787,4690
twitter/27888801,冬,"",twitter,11988,13777,79937
twitter/1263340826169663492,NEWS FROM THE CONCRETE,"Independent Reporter Covering Major Police, Fire and EMS News in the National Capital Region.  https://t.co/e5rvHzLKEe https://t.co/meLmmBUVsF",twitter,12793,86777,90350
twitter/969163230017855488,托尼张,网络和手机的发达让全世界像看电视直播一样目睹了以色列持续了十四个月的大屠杀，自媒体的出现又让人看到了一向被主流媒体排斥的对真相和历史研究的另一类声音，这些都迫使人们重新认识西方文明。,twitter,242,1682,4835
twitter/1140593706120208385,Team-openeysdown⚡ / Rolf Meier (Freedom over Fear),"- Handle, um nicht selbst behandelt zu werden❗ - We stand with - 🇷🇺 + 🇵🇸❗ - ⚖️ - https://t.co/WICI84Hdry  Telegram: https://t.co/XAGMv05QEN",twitter,11368,10822,94878
twitter/1795812204610203648,明駿2064（青蒿素）,誠實 勇敢 善良 無私 新申请注册的新号，之前的五个账号已全部阵亡。 （代購青蒿琥酯及伊錐菌素等喵喵解藥以及印日生產特效藥。面向全球發貨）。,twitter,739,152,1224
twitter/2723411,Byrne Hobart,"The John Henry of excessive use of the em-dash. Tweets are map, not territory. Co-author: Boom (Stripe Press): https://t.co/u8do6HYFRF",twitter,1607,55337,31394
twitter/1689385669540356096,Andrea S.,Christ First. Reformed Presbyterian. Lex rex. Reagan Conservative.  Jew Haters will be blocked. #UkraineMustWin,twitter,4622,3150,32516
twitter/2880016052,Kristen Waggoner,"President, CEO, & General Counsel, @ADFLegal, @ADFIntl & @ADF_Action. Views expressed are my own.",twitter,780,25576,2744
twitter/1358583588518772736,FULL METAL JACKET,NO TRAINS.......E..V..E..R NO TO THE NWO AND ALL DOMESTIC AND GLOBAL ABC'S..FIGHT OR DIE,twitter,10767,10046,68244
twitter/1622160551743733761,Pamela T Snowden 🇮🇪🇪🇦🇵🇸🇪🇺#RepealTheSeal💚,"🇵🇸Teacher, liberal. l love Derry Girls💚 (am one😁) politics, tennis, rugby, women's football, dancing.  #EndImpunity#FreePalestine🇵🇸 #Paddystinian💚🇮🇪",twitter,1729,1241,32069
twitter/1455774350972358659,han,喜欢看SB犯贱,twitter,304,289,10137
twitter/1672908815791173633,韩美丽🇨🇳（互fo互赞必回）,旅行爱好者，喜欢美食美景 互关互粉互fo互赞🇨🇳🇨🇳🇨🇳,twitter,8310,11659,2400
