id_u,name,intro,platform,following_count,follower_count,posts
twitter/1268281639576178689,Penny,Monday enjoyer. Peanut butter cookie recipe perfecter.,twitter,2056,7825,103206
twitter/780830036727181313,Sayani,Proud NY jew prouder zionist standing up for justice for Israel antisemites and jew haters will be blocked Leshana Habah be Yerushlaim,twitter,3022,2566,10223
twitter/929438995,Öztürk,"Surah Baqarah  11  -   And when it is said to them, 'Do not cause corruption on the earth,' they say, 'We are but reformers.'",twitter,37663,38744,29510
twitter/1522033992505061376,周丽(互fo互赞),爱中国🇨🇳🇨🇳，爱美食🍉🍉，爱美景🌴🌴互fo,twitter,9128,14792,15972
twitter/1183170250969440257,😷FreeHK🇭🇰StandWithUs,🇭🇰Hongkongers deserve freedom and justice. 5 demands not 1 less. Revolution of our times!  寧化飛灰，不作浮塵。 寧投熊熊烈火，光盡而滅； 不伴寂寂朽木，默然同腐。 寧為耀目流星，迸發萬丈光芒； 不羨永恒星體，悠悠沉睡終古。,twitter,2454,2487,9362
twitter/521528148,Danny Makki,Screenwriter | Journalist,twitter,5025,27853,7686
twitter/1518736989008236544,stopthemadness,"Freedom, hard work, kindness, and law & order. That simple!",twitter,8037,12148,15924
twitter/40247252,Saad Mohseni,Director of the MOBYgroup. RTs/follows not endorsements. Views are my own,twitter,3758,203522,181853
twitter/3840286699,Kyle moose,"usmc marine back in the day but once a marine always a marine , love the country . I will say what I want for reality, I will not be drawn into your fantasy .",twitter,2808,1119,95984
twitter/1374003730316673029,黑暗世界🇺🇸🇨🇦🇦🇺🇭🇰🇬🇧,黎明前夕 是最黑暗,twitter,432,30137,67181
twitter/904367908519849988,中国军事观察,毕业于海军最高学府，历任团、师、军、海军最高军事指挥机关战训参谋，为争取自由、民主两次入狱，现流亡海外，关注中共军队动态，支持老兵维权，热衷海军战役研究，推动军队国家化。,twitter,52,2031,19
twitter/1471287041153548290,天公疼憨人,【三緘其口 三思後行】 吃喝玩樂在廣東的臺灣人🥳 主打提供情緒價值||攝影||寫真||旅遊||美食||探店…… 問我大陸好不好，你自己來看看就知道了 別再說什麼大陸人吃不起茶葉蛋啦，大陸高鐵沒靠背啦……無腦，自欺欺人,twitter,20710,45973,14186
twitter/115745371,Caren Bohan,"Editor in Chief @usatoday; fmr Reuters, National Journal; past president of the White House Correspondents Association",twitter,3905,9206,16719
twitter/1054021078799015936,Blue Bee,USA Democracy,twitter,7567,6917,87512
twitter/15082241,Rosalind Adams,"Investigative Reporter @THECITYNY, @columbiajourn adjunct. DMs open or radams@thecity.nyc, rosalind.adams@protonmail.com",twitter,5297,10264,9905
twitter/15082486,Prof Paul Bernal,"Professor of IT Law, UEA Law School. Irish and British.... A ‘div’ according to Edwina Currie. Wolves fan... former blue tick, victim of the purge…",twitter,12837,59148,482190
twitter/955734824949460993,City of Chengdu,"Official Twitter Account of Chengdu City. Join us for #Chengdu #stories🗞️, #scenery📸, #traditions🎊, real-time local #reports🚨, and more. CDC in the house!",twitter,945,7945,3872
twitter/1679436559551168512,大野人,这人不坏，但也不善。 谁也别指望能忽悠我。,twitter,238,854,23539
twitter/48637571,✨MAGA Patriot 💙 🇺🇸 ✨,#MAGA #Patriot Serving up the American Dream. Follow & like my pinned post & I'll 100% follow back.  #WWG1WGA #UltraMAGA,twitter,58916,110705,26862
twitter/1147089496875393026,Jamie O'Neil,"LOVE history, politics, travelling around this beautiful world, I’m also on @jamieoneil.bsky.social",twitter,881,1718,346411
twitter/1480825037674491905,Ugo,"等風等雨,等牆倒",twitter,61,37,1560
twitter/753282703,βմղղվ Ɠɾąվ 🚫,Twitter. The outlet recommended by my anger management therapist. #Resist,twitter,23886,24970,7446
twitter/937832288,Godly Teachings,God loves you all! I love you all! God bless! ✝️❤️🙏,twitter,167965,784573,8954
twitter/1518980878038405120,KB🇺🇲🙏✝️#ULTRAMAGA#2A#1A#AmericaFirst,Cajun by the grace of God! #MAGA! #MAHA,twitter,7441,7537,41086
twitter/1171047040056471554,Jkp,"PROUD LIBERAL, LGBT, BLM, PROGRESSIVE!!!!🌈🌈🍷🍷🐐🐐🐐🌊🌊🌊",twitter,2823,2017,3397
twitter/3487969818,地藏,南无观世音菩萨,twitter,1201,1039,10941
twitter/1745877476692086785,Fergie,Upholding Xi Jinping Thought,twitter,842,1377,34344
twitter/15086173,robjceo,"",twitter,1581,1813,58366
twitter/1219719960693334016,Chris Fenton,"Media Exec, @USC Prof, PRC Expert, Strategist, Dealmaker, Author @CFR_org @NCUSCR @usasiainstitute @producersguild @thirdwaytweet @televisionacad",twitter,8903,20499,44930
twitter/1567378894008848384,Penang kia,Malaysia penang kia,twitter,1164,529,683
twitter/1952855342,WarMonitor,Questioning questionable political & geopolitical events. Analyst. History.  The REAL & Original War Monitor. Facts first.,twitter,2166,80309,232109
twitter/1066119579250905089,Badger,Badger,twitter,1086,691,37012
twitter/1511272685845692417,Voice Of Tibet,"Tibetan Activist,,,,,,,,TibetNotXizang  Join me on Telegram https://t.co/sUOJk1JfGs",twitter,1197,2866,4302
twitter/1535205404166483969,好摄大哥,发现美，定格美，分享美📸 点赞留言的朋友，定会回赞互动🌺,twitter,3956,5346,5578
twitter/132528251,秋荣,#Binance 你的数字货币购买/交易平台，就是 #币安👉 https://t.co/iJp6ewnZKM,twitter,2866,24426,22732
twitter/1123779119555207168,DORA 🌷,"🇺🇸God, Family & Country🇺🇸MAGA 1A/2A 🇺🇸Support our Veterans♥️ BackTheBlue🚓 ♥️Animals🐶💕No unsolicited DMs",twitter,65243,76529,137247
twitter/1424489350704869378,C...koussa,Whatever is clever,twitter,0,4950,35024
twitter/451295707,大胃王（David Wang）,Comment and video on international affairs,twitter,190,3876,2115
twitter/1877359123,Dan Slater,"James Orin Murfin Prof. @umichpolisci, Director @umichDemocracy, @AEIfdp @OpenSociety | past Dir. @UChicagoCISSR @CarnegieEndow @scriptsberlin | @dnsltr on bsky",twitter,2626,11800,5968
twitter/1099750597308416013,🦋Butterfly🦋,"✌️🇪🇬❤️Revolutionary❤️🇪🇬👌  Trouble maker, Naughty Revolutionary, Aprisoner of conscience, The political cynical, political and social activist The evil sa.m",twitter,26018,36275,50887
twitter/241581504,"Vera, When will “Never Again” mean “Never Again X","Lord, make me an instrument of your peace.  Where there is hatred, let me sow love.",twitter,23979,29697,83124
twitter/23477836,The Revolution Will Not Be Monetised,"You will not have to worry about a dove in your bedroom The tiger in your tank, or the giant in your toilet bowl The revolution will not go better with Coke",twitter,205,6207,184653
twitter/1467849056458260481,地平线,没有什么能够阻挡我们对自由的向往。爱生活，爱摄影！部分图片和视频来源于网络，侵删！欢迎互FO❤️,twitter,9466,11480,3680
twitter/4142284753,Republican Grandma-Just my opinion…,Retired. Have a passion for Political Science so Grandma’s gonna tweet! MAGA🇺🇸🚫DM unless I know you,twitter,11094,10516,28277
twitter/1764818331822182400,小互,休假ing...,twitter,1422,71206,6829
twitter/1786667739752599552,突恐研所助理 Muchas Gracias🇦🇲,业余研究西域历史丨Love Western Region history丨反对伊斯兰恐怖主义| Love peace 🇦🇲 🇺🇦 丨接受投稿,twitter,191,7530,2327
twitter/6701432,Arden阿登,陪读在加国,twitter,1246,5501,4306
twitter/1519726462680584192,Jeff Flinn,Avowed Civilizationist,twitter,879,5375,94876
twitter/560349760,Ivanka Grigorova / Gli anni del silenzio,Blogger. I am interested in writing and facts. Graduated in mathematics and informatics.,twitter,2314,2829,41279
twitter/1463071365116874761,Jilllybean Live🇨🇦🇺🇲🩵🪖✂️👮‍♀️,#Admiraltylaw 👹 #CONSTITUTIONALIST #LAWOFTHELAND  #HASHTAGS =🔥🔥🔥 #WHISTLEBLOWER   Army🪖  Hairstylist ✂️Corrections👮 SingerSongwriter 🎶,twitter,12490,11352,154598
twitter/15090650,James Miles,China Writer-at-large at The Economist,twitter,416,11871,1976
twitter/954614844,Yavuz Atalay,@aksam @yirmidorttv Chief @whitehouse Correspondent lll @whca member III Proud Husband To ❤️E💍,twitter,706772,658505,1981
twitter/951302891708583936,Machiavelli,Uniparty 🇮🇱 Communist ✡️ Globalism Is A Mental Disorder,twitter,44944,304805,634024
twitter/1446561200385318918,Meh,"",twitter,274,156,6818
twitter/543573614,Jim Rodden #DissolveTheUnion ✌️FBSI,"Socialist minded lifetime independence supporter, I used to believe that SNP were the only vehicle for independence, gutted to be proven wrong. Never trust MSM.",twitter,3902,3254,62743
twitter/1528197200429191168,NaZa,一个piu亮的新疆女孩，带你看新疆 辽阔的土地生不出狭窄的爱,twitter,303,335,1920
twitter/501630892,Yip Szewai,#HumanRights analyst & advisor. #Cantonese speaker. Views on #SoutheastAsia #China #bizhumanrights. RTs not endorsement.,twitter,2602,2870,16889
twitter/1460160278306299911,糊塗4.3,"",twitter,1753,11638,32314
twitter/2909161824,RICO LEE,素质一般的老实人 🚀 科技 & 二次元 & 吐槽日常 🎮 ACG & AI & 电子竞技 📍Japan | 赛博摸鱼ing 💬 关注互fo，在线冲浪 🏄‍♂️,twitter,2425,1983,675
twitter/1644197568291962880,DanisR,"",twitter,903,176,4738
twitter/1362410745963696133,鳳凰綠葉,安倍： 在這個世界上，每個人都活得這樣辛苦，我曾經羡慕過的人，我曾經嚮往過的人，我曾經愛過的人，我曾經恨過的人，最後我才知道，他們每一個人，其實都和我一樣，活得千辛萬苦。……安倍晉三,twitter,6414,8994,2923
twitter/1550208200,蓝斯,Self-funded 𝑺𝒐𝒇𝒕𝒘𝒂𝒓𝒆 𝑬𝒏𝒈𝒊𝒏𝒆𝒆𝓻 Cuto 壁纸: https://t.co/aitejX8lRN,twitter,1117,12526,2516
twitter/1198495865301864448,Dima Zeniuk,Tesla | SpaceX | Starlink | X | Free speech  Inspired by innovation | Future | Neuralink,twitter,661,97310,100312
twitter/1643610205719089153,JACKIE JAX aka ANGEL EYES,*Father was USAF ✈️🪂 *Husband was USN ⚓🐸 * TRUTH SOCIAL: https://t.co/ZykJuA3wNq,twitter,15665,16769,52129
twitter/1529486980429631490,𝗔𝗦 ♠️🍌✡︎🪬חי🎗️🤟🫶🧡🩵👑❰̶̶͟͞🍓꙰꙰❱̶𖠧̙̞͢▹͍►͍,ישראל חיה.  🇮🇱🔯🕎  ✡️#ProudZionist   #EndJewHatred   𓃬☼#kingRezaPahlavi  #IraniansStandWithIsrael  מים קדושים  #PatriotWarriors  ביביסט  #NeverAgain,twitter,6836,5008,78670
twitter/1030953290111111171,American Lives Matter,"✝️✡️Jesus Christ is my God 1 John 4:6, God is Love  I stand with President Donald J. Trump The Greatest President of All Time✝️🇺🇸💯NO DMs I respond to replies",twitter,9047,8923,61147
twitter/1519727088638431233,Vibe Collector,Democrats and Republicans are fucking stupid,twitter,1243,691,33426
twitter/1422618119542030346,🇹🇼西朝一火🇺🇦,腦殘請滾,twitter,3934,1598,4708
twitter/1154292071601266693,🇨🇦🇨🇦🇨🇦,#CanadaStrong #BoycottUSA,twitter,6507,7539,214385
twitter/1332135326718984193,Paula Delalande,I'm just a girl in the world 🇦🇺🐕🐈🐾🤘🎸 #MAGA 🇺🇸 #OneNationAus 🚫 LEFTIES 🚫NO DM'S🚫 NO CRYPTO🚫 NO PORN,twitter,7467,4929,27788
twitter/1580124148067864576,六一居士（互fo）,欧公故里，岁永年丰。宝子们100％fo，冲击10w粉。fighting!（漏关留言）اتبعني وسأتابعك مرة أخرى  （follow and follow back）100％フォロバします,twitter,14300,14405,6362
twitter/132535383,外壳四,"",twitter,681,148,3265
twitter/107369661,Sjoerd den Daas,Transitioning from Beijing to DC after almost 10 years in China 🇨🇳🇺🇸 @nos || Tips/comments: sjoerd.den.daas@nos.nl,twitter,5094,12131,7197
twitter/23483816,Giles Paley-Phillips,"I write books, films & produce. Half @forgotpodcast @unquestionpod @blankpod founder @eightdigitsltd  Ambassador for @actionaidUK Repped by @WGMAtlantic @CPFC",twitter,89009,372775,128682
twitter/1097225653,$eabiscuit,I was Blocked by:  @SpokespersonCHN @zlj517 @fangshimin  @SwedenMoli2017 @WEI_JINGSHENG  @HeQinglian @askaiwy,twitter,802,638,4342
twitter/986442574457131009,Jasmine Flowers,茉莉花總有盛開的時候,twitter,5058,595,2227
twitter/2640729706,Kate 🪬🤍🇺🇸,"Foul-mouthed feminist, sigma🚺, talker of shit & speaker of truth, empath, INFJ. Opinions=my own. See bio link to filter to my tweets. WOMEN VS GOP #RESIST",twitter,36208,148300,113888
twitter/1457288227614826496,NashvilleSD,"God-fearing family man, tech enthusiast, and dog lover, striving to make a positive impact with every tweet!",twitter,7483,5829,5140
twitter/1500178356758847494,here,WHAT IN THE HELL IS HAPPENING??😰 💙💙💙🇺🇦,twitter,2105,1264,1094
twitter/1435411392622784517,Han Seol Yee（互FO互❤️）,follow back💯💯💯                                                  定期清理  Clean up regularly,twitter,13101,12207,932
twitter/1826872577832484866,毛左（归顺毛主席版）,当你深刻了解支那人的时候，你就知道我做对了。,twitter,160,117,722
twitter/1826631508029046785,杨光💯,遇见新疆🌈遇见最美中国🇨🇳 欣赏美景🎐探访大好河山⛰️ 吃遍美食😋感受风土人情💃  喜欢分享🍒平安顺遂🍎 非常期待与各位小伙伴互fo交朋友❤ 如果没及时回关，朋友们请留言或私信☎,twitter,5155,6875,5568
twitter/1607933837765652480,Teal Mar,"Christian, Mom, Wife, Veteran, Animal Lover, Musician, Retail Investor. MAGA, News addict. Like coffee and fluent in sarcasm.   No DMs",twitter,1343,1609,50127
twitter/1267228467470442499,健身建心,健身建心 (文阳）一灯能除千年暗，一智能灭万年愚,twitter,1104,977,61330
twitter/1727289338726150144,David Hoff,I’m here to take on the left liberal dingleberrys and their poisonous beliefs,twitter,7474,3417,39874
twitter/1553948880579923969,DeJob｜Web3招聘求职 (hiring),专注于Web3的招聘求职平台，45k用户，1500企业 A Web3-focused job and talent platform 中文：https://t.co/hdRFjz0Wc7 EN: https://t.co/ErCFBgvmBt 人才库：https://t.co/tbWEf6giLE,twitter,2344,15772,1753
twitter/1560392605342605312,山坞佬观世界,"",twitter,524,124958,13881
twitter/1486981376608194562,omneshomines,qvi sese stvdent praestare ceteris animalibvs,twitter,366,469,12558
twitter/2934334166,Song,"",twitter,3920,1259,68574
twitter/1513457080363274240,中年男人TIGER WU,既然微渺如尘粒 那就做自己的事 活出自己的人生 不需要精彩 不怨不悔即OK,twitter,2164,691,2613
twitter/1294018967313342464,桃花島主,喜歡我的朋友請先關注，以防被永久封號。这是备用号，私信恕不回复。,twitter,693,650,440
twitter/15098932,lomikriel,Journalist @propublica @texastribune | Pre: immigration/border @houstonchron CentAm @reuters etc | el pasado es arcilla | 🇿🇦 grown | lomi.kriel@propublica.org,twitter,7705,12330,25873
twitter/1824660577244925952,TheCalvinReport,"Politics, Tech and Pop Culture. Pro-human. Pro-common sense. Against the madness. Think for yourself.",twitter,1644,2455,7366
twitter/885472733991059462,杜葆荣,肥而不腻，胖的可爱。,twitter,92,52,617
twitter/124151361,解構者,𝔇𝔢𝔨𝔬𝔫𝔰𝔱𝔯𝔲𝔨𝔱𝔬𝔯  ||  梁啟超《中華民族論》解構者  ||   這個滅絕人性的血色帝國，這個地球災難的源頭，這個無限擴張的垃圾場，必須分裂。 …… 為了全人類的和平和安寧，這個帝國必須分裂。 —— 廖亦武,twitter,818,701,2955
twitter/15099706,IvanZhai,"",twitter,2378,8271,75730
twitter/1341386588664676352,嗨der哥儿,文和献计辞仆射，高欢趁乱归家园。 祖师面圣过江去，兰陵俊杰破阵来。,twitter,1993,1921,31237
twitter/1166130634252853260,Solithra ☀️,The sun doesn’t set —- it simply becomes memory.  ☀︎,twitter,60534,128080,67515
twitter/1659267216,❦GunLovinTrumpGirl🔫,Maga 💙Vets 🇺🇸2A 1A #GirlsWithGuns 🔫🫦 U only get so many ﮩ٨ـﮩـ♡ﮩ٨ـﮩ ❣️🖤Tat me up🖤BeStillQueen🤫#Trump2024 Orig. #GLTG 💁🏼‍♀️😘🧟‍♂️,twitter,55640,63047,223960
twitter/15100219,Gene Park @ Otakon 2025,"@washingtonpost video games critic | co-host of Punching Up, a Nintendo podcast | Twitch affiliate | Pacific Roots | East Coast Rock | @csuf Titan",twitter,7960,158864,180129
twitter/1526523109079232515,石浩阳,罗允在哪里？,twitter,92,384,22908
twitter/1621804614877323266,爱尔兰躺平怪🇮🇪,爱尔兰润学实践与研究者!分享低成本润到英语发达国家爱尔兰🇮🇪方式—低成本爱尔兰半工半读和低成本转码,twitter,68,3957,386
twitter/577138889,future summer funk,‣,twitter,728,86,1289
twitter/1284892206323695616,Football Confidential 🌐,"Comedian & Football Personality. Thinker, poet, & lover. The voice of reason in an unreasonable world. #COYS #THFC ⚽️👍 #Tottenham #Transfers",twitter,44372,40524,104170
twitter/1410275252601561099,@PalasAtenea🍊,The Book 1984 Was an Warning….Not an Instruction Manual. #MAGA #MAHA,twitter,3443,3859,152799
twitter/1285848469970640897,Ravi dhankar,"Dedicated to JAAT ideology, Law student",twitter,15571,16351,56154
twitter/852400132318298113,清國留學生,中國脱出,twitter,437,548,16905
twitter/1062348800721862656,David Benjamin,Retired: Corp Intelligence PADI Mstr Inst. Also: (Not an Israeli Spy 😂) #ItsTheStreamers  JFKHistory  David Benjamin™,twitter,11331,10155,118535
twitter/1661368226381479941,NYPatriot,New York Native | Ron DeSantis supporter | Former @TeamDeSantis Volunteer |  #DeSantis2028 #TeamSanity #RestoreOurNation 🇺🇲,twitter,2508,1938,1734
twitter/233207400,Heath Edward,"Hello, my name is Heath Edward, and I'd rather not have a twitter account, but not everybody uses facebook.",twitter,134,53,4023
twitter/2397468266,#SeekingTheTruth JoshWho,I expose how our Governments are tricking us.  Destroying psyops.   🔍 1 at a time.,twitter,39760,61811,121122
twitter/1638131947737083905,蓝色火焰（互关互fo粉🌹🌹🌹）,My heart is in China🇨🇳静下心来教书，潜下心来育人！🌹🌹🌹🌹🌹,twitter,6646,5309,3030
twitter/48658252,Becky Horsbrugh,Freelance Journo: Ch4News. Past: AP Asiadesk. AI Research for LSE. 1st Brit to swim 16km Bangla Channel. Qualified swim coach. Bit deaf.,twitter,875,2921,53178
twitter/1466333034,June Heinz 💔🤍💙,DEI hire. Good Trouble. California Forest Raker Union Rep. Calizonian. Let’s Go Padres!,twitter,13517,16110,93516
twitter/1333915379270291456,RIP (@ripxtwit.bsky.social),"Anti-Tory Anti-Reform #FBPR #FBPE passionate do-gooder and supporter of truth, freedom and human rights. #SavetheNHS #StopGazaGenocide #StopReformLies",twitter,7690,7372,83926
twitter/1230664914282274816,Oldmoon🗣,"诗篇72:5 太阳还存，月亮还在，人要敬畏你，直到万代。 They shall fear you while the sun endures; and as long as the moon, throughout all generations. No DM. 不私聊",twitter,1063,1204,17465
twitter/804148248181088256,Bill McRea,McReaSoft AI Solutions since 2008.   https://t.co/ynJkDqhdtg Join us weekly for a live stream here on X.,twitter,6216,6463,22289
twitter/325483190,Robin Brant,"Communicating. Advising on reputation and crisis. Was @bbcnews correspondent in China, Westminster, presenter. @TimesRadio @SpeakersTrust @Monocle",twitter,2819,17753,28338
twitter/15105106,Jay Doyle,"#FBPE,  Skeptical, knowledge seeking, anti-fear-mongering, atheist, science fiction loving, pulp devouring, comic reading, book geek.",twitter,2014,1444,3447
twitter/132545869,くつざわ 改革党代表 🇯🇵,くつざわchほぼ毎日更新 https://t.co/sMGTbQNCXZ メール党員様募集 https://t.co/kstKs5eioD ご支援のお願い https://t.co/UolxA2hiYr NHK割増金や解約等のご相談は070-2677-8910まで (ﾒｰﾙ不可、早朝・深夜はご容赦ください) 靖國神社終身正会員  獣医師,twitter,147362,177761,36290
twitter/73825664,卫纳夜格.巴特 Col Vinayak Bhat (Retd) @Raj47,"कुछ बात है कि हस्ती मिटती नहीं हमारी, सदियों रहा है दुश्मन दौर-ए-ज़माँ हमारा! Failing to prepare is preparing to FAIL!TagraRaho🦏,MI veteran,DM LatLong forQ🇮🇳",twitter,1132,20017,12940
twitter/1344130746756165632,东东呛 DongQiang 🇨🇳「互fo」,看热闹的，围观就是力量。肥宅、二次元？电动车爱好者、二轮电瓶车用户、偶尔云撸猫、电影迷、科幻迷、左翼、精罗（不是。私信看心情回。,twitter,1646,1568,1441
twitter/1810509892610150400,貂蝉赛🌷互粉❤️互关💞互fo🇨🇳,美景、厚德、鎮生活♥️ follow me~I will show  you real China🇨🇳 讲好中国故事！诚信互粉🌹 💯百分百回关😘 如有侵權，聯繫刪🙏,twitter,10847,11648,4716
twitter/233209763,@KevinGutzman,"Hist. prof. Books: The Jeffersonians, James Madison & the Making of America, Thomas Jefferson--Revolutionary, Virginia's American Revolution, PIG Constitution.",twitter,3296,7519,56205
twitter/40271950,Jingchao,Code Monkey // Senior YAML Editor // 擅长江浙菜,twitter,690,5301,6164
twitter/57049338,Debbie Aldrich 🇺🇸,Latina | Broadcaster | Field Journalist | 7yrs ME/ 6yrsEurope | Horse owner🐎 |Frm Congressional Candidate | i24News |DebbieFreedomsVoice| FIGHTING #DEMagogues|,twitter,28601,62206,144804
twitter/1867193647378403328,鳶沢 みさき🇯🇵🏳️‍⚧️,灭绝人性的法西斯跨🌈 华川粉支那人研究员🧑‍🔬共党最忠诚的网评员🇨🇳爱乌克兰东突的汉出🇺🇦支黑可以找我贴贴喵🫶,twitter,883,1192,2551
twitter/1313047175794884608,刁礼杨,四川人，梦想是， 结束独裁专制，结束共产党暴政！ 独裁专制主义社会让中国满目疮痍！首先我们需要改变制度，还中国人民主自由。,twitter,1641,892,4669
twitter/1299090967308500994,Paula Treides,"50 something avoiding the surveillance state. You should, too.",twitter,746,907,63611
twitter/1830529979261825024,BOB's LOVE（100%互Fo 你若关我，我必关你。相亲相爱，互关互赞！）,"100% Follow back singer, gentleman wisdom hardworking",twitter,3393,2984,1847
twitter/1524017793766674433,Cool Cat,❤️❤️互FO，喵～～❤️❤️,twitter,2088,2156,9679
twitter/1498145101687578639,Sairos,"The only true wisdom is in knowing you know. Wisdom is organized life. Psychologist, political economy https://t.co/YznJyUKrDc of military strategy",twitter,949,155,2357
twitter/969756645667627008,許褚,不動產研究所,twitter,276,13411,84548
twitter/1259638001883176962,墨墨吉吉,🤩😎🤓😝,twitter,932,2082,25300
twitter/1450167431658418176,Chen Li 陈立,中国驻纽约总领事 Chinese Consul General in New York,twitter,3677,17960,3691
twitter/1498786272348942338,RandyInTexas 🇺🇸,"Husband, Father, Papa - Proud Texan. Can’t tolerate progressives; we are taking this country back from the Marxist Left.   #MAGA Pronouns = Sig/Sauer",twitter,16136,16070,30785
twitter/1051301508740997121,Yi Zhong Chen,"",twitter,862,153,10641
twitter/1629963093408354304,Sheri Herman,Glad to be back and rebuilding. Suspended during the crazy times at 27000. Major MAGA and Trump supporter.  He is my President. NO DMs.,twitter,10186,14405,72229
twitter/1150193073927991296,JE,"Campaigner against police corruption & grooming gangs | creator @TheThinBlueL | 'you'e not commiting a crime, you're posting a journalist' - GMP, 2025",twitter,724,7349,2630
twitter/1484285901140373505,Free Frika,IFBAP - Trump  MAGA Freedom,twitter,20820,24745,52328
twitter/1413923580337803269,萍銨,"",twitter,327,111,1596
twitter/1629109889057562624,Mia in Shanghai🌟小满,东方卫视记者/编导🍅  SMG Foreign Affairs Reporter | Visual Storyteller🌍  Embracing adventures in the heart of #Shanghai🌟  Alumna @OfficialUoM @Cambridge_Uni,twitter,2369,9670,5920
twitter/1448865629692252163,围巾小妹,一个爱摄影、爱旅游； 一个疯疯癫癫、可可爱爱的女孩。 #互粉#,twitter,14822,23151,23331
twitter/1365211179296022528,Jack Sparrow 张梓先生,嘻哈包袱，正经无敌。 天津土著爱国者 滨城文旅代言人 美食，美景，美女各种控，有fo必回。💯💯💯 YouTube：https://t.co/qriS8GUgnY Instagram：zhangzixiansheng wechat：15122732225 欢迎海内外好朋友垂询合作。,twitter,7198,9777,6850
twitter/166104093,機動戦士ガンダムEXVS.シリーズ公式,「機動戦士ガンダムEXVS.」シリーズ公式アカウントです！ アーケード最新作『機動戦士ガンダム エクストリームバーサス２ インフィニットブースト』は7月17日稼働開始！ PS4『機動戦士ガンダム EXTREME VS. マキシブーストON』の情報は@GundamVersusへ！ ※質問などの個別返信対応はできません,twitter,3412,118670,6091
twitter/1609624276893667335,Yael Levin 🎗️🇺🇸🇮🇱🗽,"",twitter,2100,3198,9535
twitter/233213435,Catherine,"Passionate about creating unique handmade jewelry. Avid reader & intrepid wanderer. LOVE my rescue shadow dog, Seamus (aka Moose) #IStandWithUkraine",twitter,39847,57242,999444
twitter/1711058669167616000,Ryan,"Navy veteran, FC, CG73, #turn22to0, girl dad, outdoors, 2A, teach your kids firearm safety and marksmanship. Iowa and America first 🇺🇸",twitter,7705,9329,23156
twitter/1725026652516663296,Mia,Lioness Zionist  🇮🇱 🇮🇱 🇨🇦 🇨🇦 This is my backup Mia @hyn92786,twitter,4659,3614,30759
twitter/1360297187926753284,John Pompliano,"Interested in real estate, investing, and extraordinary people.",twitter,1305,72549,4575
twitter/751526284744921089,Abby - TERF: Agent 17213 💚🤍💜,Troonfinder General. Feline Bitch Troll from Hell (allegedly) 😹 Adult Feline Female. Makes 🦍💄™️ cry  #CatLover #LetFelines🗣️ Terfy AF 💚🤍💜,twitter,16553,18542,160852
twitter/1411044656733904905,ameera_ahmed33,"",twitter,7321,2350,4831
twitter/1693695784200331264,D. Michael🐊,"NonFluencer, Catholic, married, choir/cantor, K/C officer, conservative, pro-life, Rock Singer, songwriter.",twitter,1802,1775,17708
twitter/23499976,Andy Boreham 安柏然,"🇳🇿🇨🇳 Video journalist @ShanghaiDaily • Creator/host, Reports on China • Fudan M.A. • INFJ • DM open • 上海日报 • 复旦大学硕士 • 不是吹捧中国的投机者，而是讲述事实的媒体人",twitter,1453,168028,26295
twitter/115774717,The Alan Sanders Show 🇺🇸⚓️🐕,"Multiple GAB Award winner | NavyVet | The Alan Sanders Show and @WBHFnews | Owner @ajs_productions | Have a wife, 4 girls, 4 dogs and a homestead.",twitter,12949,16693,83249
twitter/1075172850062057472,Kyle Martinsen,Ad maker & strategist | Former @DaveMcCormickPA Creative Director | Email: kyle@k24creative.com,twitter,992,12792,3329
twitter/627480013,Patrick,The problem with the world is that intelligent people are full of doubts and the stupid ones are full of confidence.,twitter,0,505,25951
twitter/1582558688799490048,等待多戈,"",twitter,472,748,3180
twitter/18009359,Harry,乱拍照片的业余程序员,twitter,1310,689,3933
twitter/40278289,Mark Spector🇨🇦🇺🇦,"Sr. columnist, https://t.co/Zjp5zYrRVl. Past President, Professional Hockey Writers' Association. Author of Battle of Alberta and Road to Gold. Skier of bumps.",twitter,2374,99413,6245
twitter/1644080201670832128,Coraline,"",twitter,115,1862,18511
twitter/868667127686873089,jiaoochoo,FREEDOM,twitter,308,84,249
twitter/753364769717915648,Templar⚔️,Blessed to be American🍀 Proud to be👉Texan🌟Privileged to have served💫USAF🛫 FB👉 @catturd2 @GenFlynn @PapiTrumpo @atensnut @kevincorke @CodeOfVets,twitter,123778,144028,282564
twitter/2734042846,нєямσѕα ™️,Not luck. Not fate. Just calculated chaos.,twitter,3129,3160,86044
twitter/761700258,Linda M. Willis-Guarino🌻🌊🐾❄️🍎🇺🇦💷🆘,"Mother of 4, Wife, Aunt, Sister, Friend, educator 🍎, 🐾Dog lover, #Ocean State 🌊. #Harris/Walz",twitter,15918,14778,12655
twitter/1588854397726883841,S555,"'Injustice anywhere is a threat to justice everywhere.' -Martin Luther King, Jr.",twitter,4718,1579,18809
twitter/3286672213,CarlTuckerson_Fella 🇺🇸 ua,"Just here to expose ruxian trolls. Proudly blocked by one of the top vatniks, Marge Simonian!",twitter,2331,3482,27588
twitter/23503865,Iraq Oil Report,"News and insight into Iraq's oil and economy, and the political, security, and other developments that it impacts/impacts it.",twitter,3019,31906,10799
twitter/82224138,美丽的丹姆,乐观，有趣，正能量， 明天会更好，杠精请绕行吵不过您！互f,twitter,846,3981,787
